user_id,video_id,watch_time_s,duration_s,watch_ratio
221,140,8.55,37.12,0.2302
221,164,3.24,22.63,0.1433
221,279,9.88,27.7,0.3566
221,337,29.29,53.76,0.5448
221,160,20.33,53.64,0.3791
221,234,4.82,22.98,0.2098
221,69,8.31,55.33,0.1502
221,53,8.46,29.95,0.2824
221,322,7.86,44.84,0.1753
221,13,1.31,33.28,0.0394
221,152,4.08,38.35,0.1064
221,355,13.46,16.86,0.7984
221,62,22.36,48.85,0.4578
221,384,6.3,44.88,0.1405
221,2,9.61,51.46,0.1868
221,104,0.0,22.89,0.0
221,386,19.94,29.07,0.6857
221,252,0.72,13.34,0.054
221,155,36.95,41.34,0.8937
221,241,10.61,17.09,0.6205
221,228,12.18,53.59,0.2274
221,385,9.33,27.37,0.341
222,340,17.57,40.68,0.4321
222,321,1.63,39.32,0.0414
222,246,7.05,40.05,0.176
222,254,0.0,27.83,0.0
222,392,20.05,59.33,0.3379
222,278,8.63,28.71,0.3007
222,286,21.72,37.51,0.5792
222,148,16.69,56.26,0.2967
222,333,6.76,51.56,0.131
222,124,3.61,10.43,0.3457
222,184,9.49,17.78,0.5339
222,357,0.55,12.8,0.0431
222,106,3.37,9.01,0.3738
222,112,7.54,39.05,0.193
222,24,6.64,55.52,0.1197
222,394,11.66,21.74,0.5361
222,293,0.68,25.31,0.027
222,93,2.6,21.28,0.1224
222,68,44.51,55.68,0.7993
222,349,1.57,10.96,0.1429
222,140,2.7,37.12,0.0726
222,302,17.59,33.05,0.5322
222,289,5.07,52.57,0.0965
222,305,1.93,33.17,0.0582
222,324,29.62,52.56,0.5636
222,359,12.09,30.78,0.3928
222,89,18.77,51.97,0.3611
222,54,0.0,27.04,0.0
222,12,13.66,25.49,0.536
222,284,27.06,46.6,0.5807
222,362,3.51,29.06,0.1209
222,157,8.3,36.28,0.2287
222,361,7.17,53.32,0.1344
222,322,1.05,44.84,0.0233
222,38,14.22,42.09,0.3379
222,209,2.52,45.07,0.0559
222,207,3.09,29.75,0.1037
222,215,1.87,12.18,0.1536
222,312,22.21,52.12,0.426
222,162,8.29,57.83,0.1433
222,252,5.16,13.34,0.3866
222,61,26.56,59.34,0.4476
222,381,4.74,27.83,0.1704
222,200,0.0,11.55,0.0
222,259,11.13,38.54,0.2887
222,129,4.69,12.16,0.3858
222,371,5.44,12.45,0.4365
222,372,0.39,23.44,0.0167
222,373,2.58,9.77,0.2639
222,323,5.18,46.77,0.1108
222,40,29.98,46.2,0.6488
222,92,1.08,14.38,0.075
222,125,8.92,32.96,0.2707
222,44,6.76,53.21,0.127
222,60,25.87,54.65,0.4734
222,235,18.32,35.61,0.5144
222,141,4.85,32.21,0.1504
222,375,1.68,39.96,0.0419
222,131,0.98,14.53,0.0673
222,366,3.04,29.18,0.1042
223,107,3.07,9.81,0.3133
223,47,3.57,19.78,0.1803
223,320,0.11,12.69,0.0086
223,36,11.29,46.46,0.243
223,132,0.0,41.76,0.0
223,295,0.0,28.37,0.0
223,393,0.0,53.66,0.0
223,228,38.74,53.59,0.7229
223,189,5.72,20.12,0.2844
223,357,3.04,12.8,0.2372
223,141,11.4,32.21,0.354
223,260,12.17,44.3,0.2748
223,359,2.44,30.78,0.0793
223,131,7.45,14.53,0.5125
223,333,23.05,51.56,0.447
223,13,0.93,33.28,0.0279
223,251,0.31,8.66,0.0353
223,208,10.55,54.06,0.1952
223,121,6.32,21.97,0.2877
223,140,8.13,37.12,0.2191
223,29,11.15,28.92,0.3853
223,234,7.3,22.98,0.3177
223,287,6.34,55.55,0.1142
223,384,0.0,44.88,0.0
223,268,12.65,31.26,0.4046
223,25,0.26,19.91,0.0132
223,226,5.98,46.3,0.1291
223,363,2.71,14.55,0.1862
223,294,0.0,53.39,0.0
223,177,2.06,10.62,0.1937
223,66,13.54,17.43,0.7767
223,19,46.34,53.15,0.8718
223,168,0.0,17.57,0.0
223,322,2.66,44.84,0.0593
223,98,7.22,49.09,0.1471
223,338,0.11,22.36,0.005
223,264,9.86,56.32,0.1751
223,6,1.11,15.45,0.072
223,373,1.95,9.77,0.1997
223,374,12.13,35.1,0.3455
223,321,4.11,39.32,0.1044
223,335,14.72,51.83,0.2841
223,202,1.71,9.99,0.171
223,1,9.42,35.41,0.266
223,339,1.63,26.48,0.0615
223,43,0.0,24.58,0.0
223,85,0.53,24.8,0.0213
223,215,1.91,12.18,0.157
223,380,1.64,18.12,0.0905
223,175,0.0,17.8,0.0
223,229,3.41,20.39,0.167
223,236,18.98,29.37,0.6463
223,20,9.03,22.63,0.399
223,241,0.05,17.09,0.0027
223,91,8.82,22.35,0.3947
223,390,5.45,30.32,0.1799
223,57,6.81,48.62,0.1401
223,79,0.0,11.97,0.0
223,298,0.0,40.73,0.0
223,303,5.3,35.84,0.1478
224,321,2.23,39.32,0.0566
224,277,16.81,57.26,0.2936
224,241,2.56,17.09,0.1499
224,300,10.93,52.83,0.2068
224,82,0.0,54.4,0.0
224,292,14.49,41.0,0.3533
224,39,1.2,20.4,0.0586
224,205,30.2,37.58,0.8035
224,339,2.55,26.48,0.0965
224,324,41.44,52.56,0.7885
224,360,8.15,52.1,0.1564
224,398,2.06,30.22,0.0681
224,247,48.07,56.4,0.8523
224,52,4.39,21.44,0.2045
224,94,2.66,14.21,0.1872
224,254,0.0,27.83,0.0
224,41,0.0,59.63,0.0
224,99,20.29,47.96,0.423
224,6,7.24,15.45,0.4684
224,75,6.15,14.64,0.4203
224,342,0.4,48.44,0.0082
224,140,3.47,37.12,0.0933
224,361,14.65,53.32,0.2748
224,89,24.27,51.97,0.4671
224,386,6.73,29.07,0.2315
224,13,23.66,33.28,0.711
224,255,9.81,51.34,0.1911
224,239,0.0,51.63,0.0
224,395,13.38,30.58,0.4376
224,244,1.23,56.36,0.0217
224,261,3.75,27.59,0.136
224,303,4.62,35.84,0.1288
224,344,1.36,23.86,0.0568
224,220,31.39,36.71,0.8552
224,169,5.67,21.76,0.2605
224,200,0.76,11.55,0.0658
224,397,0.69,16.64,0.0414
224,66,1.25,17.43,0.0718
224,139,3.23,14.04,0.2301
224,331,8.48,48.31,0.1756
224,366,4.76,29.18,0.163
224,64,2.55,14.03,0.1818
224,20,3.17,22.63,0.1402
224,86,18.35,41.62,0.4408
224,322,3.85,44.84,0.0859
224,21,19.28,29.06,0.6635
224,334,27.69,42.73,0.6481
224,15,14.16,51.61,0.2744
224,78,0.0,51.27,0.0
224,263,5.03,51.87,0.0971
224,168,14.51,17.57,0.826
224,221,7.06,41.59,0.1697
224,287,1.58,55.55,0.0284
224,27,14.54,34.71,0.4188
224,279,4.11,27.7,0.1485
224,245,24.87,31.72,0.7841
224,30,35.94,51.82,0.6934
224,145,2.96,41.65,0.0712
224,290,0.0,9.01,0.0
224,97,4.55,17.97,0.2532
225,138,54.62,57.5,0.9499
225,346,5.88,46.55,0.1264
225,84,14.78,42.09,0.3511
225,111,31.97,35.67,0.8962
225,10,5.45,52.61,0.1035
225,380,1.86,18.12,0.1025
225,326,3.93,14.03,0.2805
225,305,20.64,33.17,0.6223
225,92,12.65,14.38,0.8796
225,202,1.71,9.99,0.1715
225,233,9.85,53.96,0.1825
225,64,11.51,14.03,0.8203
225,230,1.35,24.33,0.0554
225,359,12.99,30.78,0.4221
225,234,3.8,22.98,0.1653
225,30,1.46,51.82,0.0281
225,278,3.67,28.71,0.1278
225,375,3.85,39.96,0.0964
225,377,9.25,10.89,0.8501
225,197,10.64,57.3,0.1858
225,344,0.15,23.86,0.0061
225,336,5.23,48.88,0.107
225,119,0.0,31.21,0.0
225,121,2.61,21.97,0.1186
225,321,5.05,39.32,0.1285
225,350,0.06,9.2,0.0064
225,281,21.01,29.06,0.7231
225,194,4.23,25.07,0.1686
225,143,18.89,22.97,0.8224
225,338,21.21,22.36,0.9486
225,93,2.46,21.28,0.1157
225,112,10.0,39.05,0.2561
225,393,2.97,53.66,0.0554
225,74,0.0,24.83,0.0
225,70,1.47,47.89,0.0307
225,106,1.99,9.01,0.2208
225,251,0.25,8.66,0.0286
225,140,5.85,37.12,0.1577
225,153,29.1,37.67,0.7725
225,320,3.31,12.69,0.2606
225,118,1.79,17.31,0.1033
225,71,19.98,21.16,0.9441
225,335,42.35,51.83,0.8171
225,3,3.79,16.5,0.2298
225,186,28.84,31.65,0.9113
225,284,5.82,46.6,0.125
225,154,17.25,19.56,0.8819
225,303,2.43,35.84,0.0678
225,9,1.16,41.48,0.028
225,275,0.0,54.02,0.0
225,63,6.94,8.13,0.8535
225,215,0.0,12.18,0.0
225,337,35.95,53.76,0.6687
225,209,2.39,45.07,0.053
225,293,17.15,25.31,0.6774
225,272,14.02,52.22,0.2685
225,224,1.82,16.48,0.1102
225,55,1.26,12.4,0.1017
225,236,0.0,29.37,0.0
225,113,3.27,14.81,0.2206
226,131,4.41,14.53,0.3034
226,279,6.9,27.7,0.249
226,139,13.17,14.04,0.9376
226,101,0.55,27.95,0.0196
226,180,2.06,23.07,0.0892
226,282,1.63,44.79,0.0363
226,79,6.87,11.97,0.5738
226,164,6.0,22.63,0.2651
226,62,10.46,48.85,0.214
226,35,2.8,14.37,0.1949
226,361,21.86,53.32,0.41
226,114,1.08,11.31,0.0958
226,200,6.8,11.55,0.5884
226,175,4.98,17.8,0.2799
226,157,0.0,36.28,0.0
226,71,18.77,21.16,0.8869
226,95,8.95,48.77,0.1835
226,242,2.41,24.33,0.099
226,313,49.46,49.46,1.0
226,98,32.63,49.09,0.6646
226,74,1.02,24.83,0.0412
226,322,19.54,44.84,0.4357
226,292,15.88,41.0,0.3874
226,233,10.63,53.96,0.197
226,121,0.6,21.97,0.0273
226,321,1.07,39.32,0.0271
226,377,9.34,10.89,0.858
226,154,14.61,19.56,0.7469
226,215,2.1,12.18,0.1723
226,309,30.59,43.56,0.7021
226,367,5.26,37.66,0.1396
226,63,7.32,8.13,0.9007
226,55,0.72,12.4,0.058
226,186,26.06,31.65,0.8233
226,217,4.31,21.42,0.2011
226,111,27.72,35.67,0.7772
226,218,12.81,36.08,0.3549
226,197,7.84,57.3,0.1369
226,376,3.84,21.21,0.1811
226,281,15.19,29.06,0.5226
226,64,12.12,14.03,0.8637
226,230,0.0,24.33,0.0
226,17,2.27,34.13,0.0665
226,84,10.87,42.09,0.2582
226,6,0.0,15.45,0.0
226,276,3.75,38.17,0.0982
226,152,2.12,38.35,0.0553
226,358,0.64,18.74,0.0344
226,133,0.0,12.07,0.0
226,319,6.95,40.92,0.1698
226,338,20.43,22.36,0.9137
226,153,24.63,37.67,0.6539
226,45,4.92,52.28,0.0941
226,386,12.59,29.07,0.4329
226,241,5.32,17.09,0.3112
226,270,43.73,47.67,0.9175
226,235,6.03,35.61,0.1693
226,53,7.38,29.95,0.2464
226,253,6.81,44.0,0.1548
226,303,0.15,35.84,0.0041
227,374,18.99,35.1,0.5409
227,279,2.17,27.7,0.0784
227,383,0.86,26.72,0.0323
227,56,3.28,11.56,0.2833
227,353,0.55,18.78,0.0295
227,362,5.03,29.06,0.1729
227,321,4.82,39.32,0.1225
227,342,8.09,48.44,0.1669
227,345,0.96,14.29,0.0669
227,303,9.54,35.84,0.2663
227,296,4.86,46.68,0.1042
227,14,21.53,43.04,0.5002
227,91,2.09,22.35,0.0935
227,24,0.0,55.52,0.0
227,239,12.8,51.63,0.248
227,45,8.71,52.28,0.1666
227,207,13.84,29.75,0.4652
227,0,8.0,16.88,0.4742
227,121,14.73,21.97,0.6706
227,363,2.25,14.55,0.1544
227,241,0.12,17.09,0.007
227,36,0.79,46.46,0.0169
227,125,1.71,32.96,0.0519
227,110,13.48,37.22,0.362
227,174,0.61,10.59,0.0572
227,61,30.42,59.34,0.5127
227,366,0.0,29.18,0.0
227,202,2.03,9.99,0.2034
227,44,6.6,53.21,0.124
227,392,9.93,59.33,0.1674
227,346,25.48,46.55,0.5475
227,29,6.92,28.92,0.2392
227,102,0.98,10.35,0.0952
227,126,0.67,20.36,0.0331
227,75,0.03,14.64,0.0021
227,343,7.06,50.05,0.141
227,82,6.87,54.4,0.1263
227,325,8.07,23.26,0.347
227,361,2.31,53.32,0.0434
227,328,0.69,9.34,0.0734
227,117,0.49,20.94,0.0232
227,6,0.0,15.45,0.0
227,47,1.34,19.78,0.068
227,364,3.49,22.0,0.1586
227,26,6.75,12.54,0.5382
227,393,4.09,53.66,0.0762
227,234,4.51,22.98,0.1962
227,99,0.0,47.96,0.0
227,141,6.11,32.21,0.1897
227,394,14.89,21.74,0.6846
227,222,0.02,12.15,0.0016
227,39,1.91,20.4,0.0936
227,186,0.0,31.65,0.0
227,294,21.93,53.39,0.4106
227,107,2.53,9.81,0.2576
227,389,2.98,48.07,0.0621
227,290,4.49,9.01,0.4983
227,245,1.69,31.72,0.0534
227,197,5.58,57.3,0.0974
227,199,5.69,8.31,0.6853
228,45,2.96,52.28,0.0566
228,42,1.88,12.11,0.1549
228,321,0.39,39.32,0.01
228,101,1.69,27.95,0.0604
228,70,16.52,47.89,0.345
228,125,5.98,32.96,0.1815
228,195,7.64,48.29,0.1581
228,2,2.98,51.46,0.0579
228,367,18.67,37.66,0.4957
228,210,18.84,30.38,0.6203
228,140,0.0,37.12,0.0
228,253,14.75,44.0,0.3352
228,294,18.35,53.39,0.3437
228,148,4.21,56.26,0.0749
228,251,0.9,8.66,0.1044
228,82,0.0,54.4,0.0
228,209,22.82,45.07,0.5063
228,226,6.73,46.3,0.1453
228,222,7.04,12.15,0.5796
228,392,26.11,59.33,0.4401
228,157,9.53,36.28,0.2627
228,286,16.68,37.51,0.4447
228,73,5.59,50.6,0.1105
228,229,2.15,20.39,0.1054
228,199,5.96,8.31,0.7173
228,136,4.32,22.0,0.1963
228,325,5.75,23.26,0.247
228,58,2.02,8.15,0.2474
228,190,7.26,37.38,0.1942
228,63,0.0,8.13,0.0
228,228,36.53,53.59,0.6816
228,287,8.49,55.55,0.1528
228,366,0.62,29.18,0.0212
228,276,4.6,38.17,0.1204
228,351,11.11,20.91,0.5314
228,160,6.89,53.64,0.1285
228,375,2.79,39.96,0.0699
228,172,4.23,31.21,0.1356
228,384,5.76,44.88,0.1283
228,141,5.35,32.21,0.1661
228,309,1.96,43.56,0.045
228,145,5.33,41.65,0.1281
228,272,21.74,52.22,0.4163
228,337,4.65,53.76,0.0865
228,61,33.55,59.34,0.5654
228,25,2.4,19.91,0.1204
228,177,1.3,10.62,0.1221
228,289,2.89,52.57,0.0549
228,302,15.7,33.05,0.475
228,370,3.92,52.69,0.0743
228,394,15.57,21.74,0.7162
228,204,2.83,40.82,0.0692
228,379,7.96,16.72,0.476
228,120,6.01,29.3,0.2049
228,330,9.82,20.32,0.4832
228,242,13.64,24.33,0.5607
228,149,12.8,26.11,0.4903
228,94,0.37,14.21,0.0259
228,258,17.33,26.33,0.6581
228,54,5.86,27.04,0.2168
229,228,19.27,53.59,0.3597
229,117,4.65,20.94,0.2218
229,384,2.73,44.88,0.0608
229,321,4.93,39.32,0.1254
229,91,2.45,22.35,0.1095
229,77,4.43,29.27,0.1515
229,283,15.12,35.62,0.4245
229,120,0.0,29.3,0.0
229,393,19.38,53.66,0.3612
229,347,11.8,43.73,0.2699
229,176,7.93,57.54,0.1378
229,51,4.67,37.96,0.1229
229,55,6.11,12.4,0.4925
229,118,1.35,17.31,0.0779
229,367,10.37,37.66,0.2754
229,392,7.33,59.33,0.1236
229,182,0.0,39.65,0.0
229,263,10.92,51.87,0.2105
229,379,0.71,16.72,0.0424
229,377,0.28,10.89,0.0261
229,262,0.0,33.52,0.0
229,282,4.51,44.79,0.1007
229,1,11.11,35.41,0.3137
229,250,18.76,23.19,0.809
229,215,3.86,12.18,0.3165
229,244,19.61,56.36,0.3479
229,304,4.86,25.92,0.1874
229,234,3.99,22.98,0.1735
229,357,5.26,12.8,0.4107
229,149,7.09,26.11,0.2715
229,398,19.99,30.22,0.6615
229,356,17.71,26.2,0.6761
229,281,1.67,29.06,0.0575
229,280,11.53,41.29,0.2794
229,29,1.39,28.92,0.0479
229,198,7.61,19.01,0.4002
229,74,10.19,24.83,0.4104
229,179,13.01,34.93,0.3725
229,202,1.78,9.99,0.1779
229,223,19.58,58.73,0.3334
229,362,11.72,29.06,0.4033
229,0,4.41,16.88,0.2612
229,81,9.19,26.44,0.3475
229,94,2.05,14.21,0.144
229,62,9.9,48.85,0.2026
229,129,2.71,12.16,0.2227
229,224,2.44,16.48,0.1478
229,87,7.32,50.76,0.1442
229,4,9.34,32.32,0.289
229,9,0.12,41.48,0.0028
229,132,29.31,41.76,0.7017
229,47,9.04,19.78,0.4571
229,13,0.0,33.28,0.0
229,10,0.0,52.61,0.0
229,226,14.58,46.3,0.315
229,80,16.44,30.35,0.5416
229,24,26.28,55.52,0.4734
229,126,0.0,20.36,0.0001
229,311,13.46,26.83,0.5017
229,239,5.98,51.63,0.1158
230,44,4.15,53.21,0.0779
230,95,32.37,48.77,0.6638
230,327,7.59,50.48,0.1504
230,6,0.0,15.45,0.0
230,197,1.32,57.3,0.0231
230,381,0.0,27.83,0.0
230,398,2.57,30.22,0.0852
230,323,0.0,46.77,0.0
230,97,4.53,17.97,0.2521
230,21,0.96,29.06,0.0331
230,176,3.6,57.54,0.0626
230,9,2.42,41.48,0.0583
230,129,0.0,12.16,0.0
230,241,0.73,17.09,0.043
230,29,10.72,28.92,0.3705
230,272,18.02,52.22,0.3452
230,278,2.03,28.71,0.0705
230,49,8.91,12.48,0.7141
230,158,7.73,28.68,0.2696
230,256,24.59,35.71,0.6884
230,321,6.19,39.32,0.1575
230,145,0.0,41.65,0.0
230,110,19.66,37.22,0.5282
230,339,0.0,26.48,0.0
230,15,8.58,51.61,0.1662
230,13,5.69,33.28,0.171
230,162,47.19,57.83,0.816
230,375,29.64,39.96,0.7416
230,123,27.17,57.03,0.4764
230,373,0.07,9.77,0.0072
230,209,0.05,45.07,0.001
230,334,10.55,42.73,0.2469
230,255,18.38,51.34,0.3579
230,177,0.01,10.62,0.0008
230,238,16.62,19.83,0.8385
230,219,1.89,11.44,0.165
230,322,1.68,44.84,0.0375
230,243,2.26,25.48,0.0886
230,249,17.62,57.2,0.308
230,391,10.84,22.83,0.4746
230,397,2.4,16.64,0.1442
230,121,21.68,21.97,0.9869
230,83,4.12,15.95,0.2586
230,64,0.41,14.03,0.0295
230,214,22.57,26.36,0.8563
230,343,26.64,50.05,0.5324
230,304,6.12,25.92,0.2361
230,288,2.85,48.62,0.0587
230,300,30.23,52.83,0.5723
230,303,31.26,35.84,0.8722
230,350,0.2,9.2,0.022
230,290,4.7,9.01,0.5213
230,198,3.47,19.01,0.1824
230,320,9.04,12.69,0.7124
230,386,5.04,29.07,0.1735
230,179,1.32,34.93,0.0377
230,276,6.44,38.17,0.1687
230,229,16.24,20.39,0.7966
230,388,13.5,17.6,0.767
230,232,52.72,52.72,1.0
231,352,15.91,22.22,0.7159
231,321,6.8,39.32,0.1729
231,199,1.99,8.31,0.2395
231,384,15.85,44.88,0.3531
231,298,6.48,40.73,0.159
231,286,11.38,37.51,0.3035
231,263,6.5,51.87,0.1252
231,8,4.12,31.75,0.1298
231,246,13.0,40.05,0.3246
231,344,4.16,23.86,0.1743
231,327,17.42,50.48,0.345
231,294,8.04,53.39,0.1506
231,282,15.09,44.79,0.3369
231,40,37.33,46.2,0.808
231,189,3.71,20.12,0.1843
231,174,6.21,10.59,0.5862
231,175,4.46,17.8,0.2503
231,209,2.33,45.07,0.0518
231,26,1.99,12.54,0.1586
231,387,4.88,15.29,0.3189
231,392,10.68,59.33,0.18
231,379,3.32,16.72,0.1984
231,9,9.63,41.48,0.2322
231,332,7.57,30.99,0.2442
231,6,3.75,15.45,0.2424
231,202,1.79,9.99,0.1786
231,249,29.63,57.2,0.518
231,99,22.02,47.96,0.4592
231,159,0.61,12.22,0.05
231,247,39.2,56.4,0.695
231,192,17.21,51.98,0.3311
231,398,0.0,30.22,0.0
231,277,3.48,57.26,0.0607
231,104,15.33,22.89,0.67
231,369,7.03,42.26,0.1665
231,70,11.32,47.89,0.2363
231,115,3.18,26.17,0.1216
231,142,0.0,24.14,0.0
231,140,0.37,37.12,0.0099
231,76,12.81,15.05,0.8512
231,24,11.18,55.52,0.2013
231,215,0.0,12.18,0.0
231,113,6.53,14.81,0.4407
231,385,4.72,27.37,0.1726
231,351,0.0,20.91,0.0
231,44,12.3,53.21,0.2311
231,165,12.59,15.05,0.8366
231,345,3.3,14.29,0.2311
231,242,5.22,24.33,0.2144
231,269,35.69,58.4,0.6111
231,264,6.59,56.32,0.1171
231,258,11.15,26.33,0.4234
231,225,5.98,21.67,0.2758
231,273,16.38,36.49,0.449
231,46,0.0,53.35,0.0
231,256,6.29,35.71,0.1761
231,190,21.6,37.38,0.5778
231,148,3.21,56.26,0.0571
231,164,5.05,22.63,0.223
231,336,14.36,48.88,0.2938
232,352,21.07,22.22,0.9479
232,60,47.72,54.65,0.8733
232,98,0.0,49.09,0.0
232,116,5.07,36.48,0.1391
232,340,38.18,40.68,0.9386
232,330,0.73,20.32,0.0359
232,344,1.41,23.86,0.0592
232,173,29.45,50.63,0.5816
232,393,0.0,53.66,0.0
232,72,8.08,52.32,0.1544
232,243,12.44,25.48,0.4883
232,118,3.05,17.31,0.1761
232,219,0.85,11.44,0.0739
232,359,6.08,30.78,0.1975
232,389,0.0,48.07,0.0
232,156,2.01,27.72,0.0725
232,212,10.48,15.51,0.6757
232,121,1.95,21.97,0.0887
232,326,1.06,14.03,0.0753
232,58,3.41,8.15,0.4182
232,221,8.84,41.59,0.2125
232,321,13.37,39.32,0.34
232,177,0.0,10.62,0.0
232,81,2.33,26.44,0.088
232,215,0.47,12.18,0.0386
232,197,6.04,57.3,0.1054
232,398,4.03,30.22,0.1334
232,312,44.76,52.12,0.8587
232,31,21.28,28.61,0.744
232,285,3.8,50.94,0.0747
232,380,1.2,18.12,0.0662
232,324,43.33,52.56,0.8244
232,35,0.43,14.37,0.0301
232,96,2.16,10.46,0.2067
232,207,6.02,29.75,0.2025
232,193,3.77,58.35,0.0645
232,30,39.74,51.82,0.7669
232,252,12.6,13.34,0.9444
232,251,0.01,8.66,0.0012
232,75,6.03,14.64,0.412
232,236,0.0,29.37,0.0
232,292,6.51,41.0,0.1587
232,86,19.51,41.62,0.4687
232,320,1.35,12.69,0.1062
232,99,23.32,47.96,0.4863
232,364,19.17,22.0,0.8713
232,342,4.04,48.44,0.0834
232,12,24.73,25.49,0.97
232,260,17.65,44.3,0.3984
232,289,14.86,52.57,0.2826
232,168,17.37,17.57,0.9888
232,117,12.21,20.94,0.5828
232,383,2.3,26.72,0.0859
232,6,8.2,15.45,0.5306
232,169,11.64,21.76,0.5349
232,164,1.87,22.63,0.0828
232,113,5.8,14.81,0.3917
232,341,13.79,38.31,0.3598
232,34,14.68,22.74,0.6455
232,114,3.38,11.31,0.2989
233,239,6.85,51.63,0.1328
233,327,45.04,50.48,0.8921
233,11,7.54,44.74,0.1685
233,126,16.24,20.36,0.7977
233,321,11.0,39.32,0.2798
233,136,6.76,22.0,0.3075
233,205,33.04,37.58,0.8792
233,384,37.46,44.88,0.8346
233,202,2.64,9.99,0.2637
233,350,0.48,9.2,0.0517
233,21,20.89,29.06,0.7188
233,394,2.57,21.74,0.1183
233,308,2.04,24.36,0.0837
233,275,0.0,54.02,0.0
233,13,27.83,33.28,0.8362
233,140,0.0,37.12,0.0
233,273,27.81,36.49,0.7622
233,207,2.21,29.75,0.0742
233,252,10.67,13.34,0.8003
233,243,20.0,25.48,0.7851
233,159,1.73,12.22,0.1419
233,87,3.45,50.76,0.0679
233,196,8.88,20.95,0.424
233,6,13.6,15.45,0.8804
233,232,1.97,52.72,0.0374
233,177,0.33,10.62,0.0314
233,219,3.0,11.44,0.2625
233,22,5.15,54.0,0.0953
233,168,15.33,17.57,0.8727
233,55,0.89,12.4,0.0718
233,50,20.5,30.41,0.6742
233,29,6.2,28.92,0.2142
233,353,0.0,18.78,0.0001
233,331,9.91,48.31,0.2051
233,158,0.55,28.68,0.0193
233,233,0.0,53.96,0.0
233,36,21.79,46.46,0.469
233,145,7.09,41.65,0.1703
233,104,21.4,22.89,0.9352
233,312,52.12,52.12,1.0
233,345,3.02,14.29,0.2113
233,249,52.8,57.2,0.9231
233,301,0.53,27.06,0.0194
233,12,25.38,25.49,0.9958
233,344,1.3,23.86,0.0544
233,282,19.06,44.79,0.4255
233,120,2.42,29.3,0.0826
233,142,2.76,24.14,0.1145
233,300,11.0,52.83,0.2082
233,231,11.13,44.0,0.2529
233,364,22.0,22.0,1.0
233,343,20.72,50.05,0.4141
233,47,6.86,19.78,0.3468
233,320,1.61,12.69,0.1267
233,334,36.6,42.73,0.8566
233,355,1.02,16.86,0.0605
233,265,0.34,26.22,0.0131
233,98,1.59,49.09,0.0325
233,35,0.0,14.37,0.0
233,356,2.69,26.2,0.1029
234,33,2.81,13.86,0.2027
234,321,0.0,39.32,0.0
234,206,0.25,40.56,0.0063
234,306,15.08,58.16,0.2593
234,203,3.92,58.98,0.0664
234,117,5.35,20.94,0.2556
234,387,0.97,15.29,0.0632
234,384,11.21,44.88,0.2497
234,313,45.61,49.46,0.9222
234,74,1.18,24.83,0.0474
234,22,10.9,54.0,0.2019
234,299,15.72,54.83,0.2868
234,311,9.81,26.83,0.3655
234,51,14.01,37.96,0.369
234,190,1.06,37.38,0.0283
234,318,5.2,20.55,0.2531
234,353,7.89,18.78,0.4203
234,330,0.0,20.32,0.0
234,369,7.68,42.26,0.1818
234,224,3.9,16.48,0.2365
234,199,0.0,8.31,0.0
234,249,6.9,57.2,0.1206
234,270,47.0,47.67,0.9861
234,338,19.23,22.36,0.8603
234,6,0.79,15.45,0.0514
234,16,30.9,43.5,0.7102
234,202,0.25,9.99,0.0246
234,343,5.93,50.05,0.1184
234,49,1.22,12.48,0.0978
234,285,2.88,50.94,0.0566
234,177,1.3,10.62,0.1221
234,381,2.75,27.83,0.099
234,93,5.42,21.28,0.2548
234,398,2.78,30.22,0.0919
234,372,6.18,23.44,0.2638
234,78,4.84,51.27,0.0944
234,240,21.91,45.09,0.4858
234,225,3.37,21.67,0.1553
234,186,25.51,31.65,0.806
234,197,7.01,57.3,0.1223
234,259,4.03,38.54,0.1045
234,397,1.65,16.64,0.0995
234,155,27.38,41.34,0.6623
234,175,2.08,17.8,0.1171
234,342,10.65,48.44,0.2198
234,139,13.67,14.04,0.9736
234,176,10.32,57.54,0.1794
234,309,31.01,43.56,0.7118
234,41,4.77,59.63,0.08
234,324,0.99,52.56,0.0189
234,96,4.34,10.46,0.415
234,227,9.66,25.51,0.3788
234,121,0.0,21.97,0.0
234,241,9.92,17.09,0.5804
234,131,2.14,14.53,0.1475
234,160,16.0,53.64,0.2983
234,243,6.67,25.48,0.2617
234,366,12.39,29.18,0.4246
234,119,9.14,31.21,0.2928
234,370,7.77,52.69,0.1475
235,54,13.6,27.04,0.5028
235,213,6.49,24.39,0.2661
235,149,16.26,26.11,0.6227
235,306,9.58,58.16,0.1647
235,253,20.78,44.0,0.4723
235,109,4.37,43.57,0.1002
235,230,1.43,24.33,0.059
235,197,4.68,57.3,0.0816
235,111,13.11,35.67,0.3675
235,97,1.23,17.97,0.0687
235,86,1.83,41.62,0.044
235,16,11.94,43.5,0.2744
235,55,9.97,12.4,0.8042
235,44,12.24,53.21,0.23
235,127,7.58,25.48,0.2976
235,51,2.71,37.96,0.0715
235,292,12.32,41.0,0.3005
235,320,0.0,12.69,0.0
235,393,0.37,53.66,0.0068
235,355,5.52,16.86,0.3272
235,309,5.32,43.56,0.1222
235,381,9.74,27.83,0.3498
235,350,7.15,9.2,0.7769
235,357,2.32,12.8,0.1814
235,9,5.0,41.48,0.1204
235,323,27.68,46.77,0.5919
235,155,11.41,41.34,0.276
235,134,4.62,54.07,0.0855
235,295,0.85,28.37,0.03
